ID	Node	Type
171316	UZSUSOQWYIROTK-LRFHEUOVSA-N	Drug
171317	UZSWXWOYJAYMAH-YILALFFRSA-N	Drug
171318	UZPXZWHDSPGSGN-OFTGHHNBSA-N	Drug
171319	UZPXZWHDSPGSGN-LCMLLYJOSA-N	Drug
171320	UZPXZWHDSPGSGN-IWHQUAJXSA-N	Drug
171321	UZKZXPWGNRCNCM-NDNLJYSTSA-N	Drug
171322	UZLBTLIRYSYTRG-PVAZCJMFSA-N	Drug
171323	UZLDSPSTABQEQP-UHFFFAOYSA-M	Drug
171324	UZLGNJCPGBOQIB-UHFFFAOYSA-M	Drug
171325	UZTJHMFXKSHSMS-UHFFFAOYSA-N	Drug
171326	UZLHOYMSNLJUDW-ROCUUYBPSA-N	Drug
171327	UZTGBDSCBZUXBJ-UHFFFAOYSA-N	Drug
171328	UZRUFOMXLWRIQS-UHFFFAOYSA-N	Drug
171329	UZQWVSGPDQQYNK-CBPXPLCBSA-N	Drug
171330	UZQWVSGPDQQYNK-CLAROIROSA-N	Drug
171331	UZQWVSGPDQQYNK-KJJMTIBFSA-N	Drug
171332	UZQWVSGPDQQYNK-LNRXMEIDSA-N	Drug
171333	UZQWVSGPDQQYNK-MBDNFAEBSA-N	Drug
171334	UZQWVSGPDQQYNK-MYGLTJDJSA-N	Drug
171335	UZQWVSGPDQQYNK-YSFYHYPLSA-N	Drug
171336	UZQWVSGPDQQYNK-YUMYIRISSA-N	Drug
171337	UZQYGWABJZFBJP-NCMNGAEISA-N	Drug
171338	UZRDNRMSDRDSPO-BSVVWIFFSA-N	Drug
171339	UZRMFCVIHDQIIB-FQEVSTJZSA-N	Drug
171340	UZRMQJKPFRLIDG-UHFFFAOYSA-N	Drug
171341	UZRNJZSSOYHALG-UHFFFAOYSA-N	Drug
171342	UZROOFLUFHWOJQ-ADDDSGAWSA-N	Drug
171343	UZRPNRHJRNTQTJ-JJNJAKADSA-N	Drug
171344	UZQVYLOFLQICCT-SCSAIBSYSA-N	Drug
171345	UZPXZWHDSPGSGN-QHSCZNGNSA-N	Drug
171346	UZPXZWHDSPGSGN-YIJINSSRSA-N	Drug
171347	UZQBKCWYZBHBOW-YIPNQBBMSA-N	Drug
171348	UZQBOFAUUTZOQE-VSLWXVDYSA-N	Drug
171349	UZQBOFAUUTZOQE-VSLWXVDYSA-O	Drug
171350	UZQNZIRCZJBHKR-UHFFFAOYSA-N	Drug
171351	UZQPGXYTBRUVFG-YXMLYAQVSA-N	Drug
171352	UZQVNUQKFRFJTB-UHFFFAOYSA-N	Drug
171353	UZQVYLOFLQICCT-BYPYZUCNSA-N	Drug
171354	UZPXZWHDSPGSGN-PIUBOKAISA-N	Drug
171355	UZRPNRHJRNTQTJ-MKSKOTGHSA-N	Drug
171356	UZTFMUBKZQVKLK-UHFFFAOYSA-N	Drug
171357	VKCFDPYGFDYBIC-IECBHUPTSA-N	Drug
171358	VKCFDPYGFDYBIC-IMWIBFENSA-N	Drug
171359	VKCFDPYGFDYBIC-JXQFQVJHSA-N	Drug
171360	VEPBEGNDJYANCF-QWRGUYRKSA-N	Drug
171361	VEPIBPGLTLPBDW-URLPEUOOSA-N	Drug
171362	VEPICJBQCOUQPI-IRVXXIIISA-M	Drug
171363	VEPICJBQCOUQPI-IRVXXIIISA-N	Drug
171364	VEORDRJFZGGQLP-YQROEJBVSA-N	Drug
171365	VEMRWNJNCOGHAG-UHFFFAOYSA-N	Drug
171366	VENABCPSJOVGEF-NQQSJJLXSA-N	Drug
171367	VENGYPNOQYXRLX-UHFFFAOYSA-N	Drug
171368	VENIIVIRETXKSV-BQYQJAHWSA-N	Drug
171369	VENIIVIRETXKSV-FPLPWBNLSA-N	Drug
171370	VENJTVMHQFGHPK-HSZRJFAPSA-N	Drug
171371	VENKIVFKIPGEJN-NHCYSSNCSA-N	Drug
171372	VEPAUZAKNCMPMY-UHFFFAOYSA-N	Drug
171373	VENLWOFOMJQPFA-SFYZADRCSA-N	Drug
171374	VENRANXIYUDIIM-PMDIKQDQSA-N	Drug
171375	VENRYLMOFDSSDJ-WMPRHZDHSA-N	Drug
171376	VENULINRALIKKV-UHFFFAOYSA-N	Drug
171377	VENXSELNXQXCNT-IJYXXVHRSA-N	Drug
171378	VEOLNAAQJHGJPM-UHFFFAOYSA-N	Drug
171379	VEORDRJFZGGQLP-TXLQBJIPSA-N	Drug
171380	VEQPNABPJHWNSG-UHFFFAOYSA-N	Drug
171381	VERCGCZENFQOAX-UHFFFAOYSA-N	Drug
171382	VERGPVBZPMTZDY-UHFFFAOYSA-N	Drug
171383	VERHFCHINWYQLU-ZZVJUGKHSA-N	Drug
171384	VERJFSNAZVEOPC-IFCQHGPPSA-N	Drug
171385	VERJLHWODWFYHF-GPRDHDTNSA-N	Drug
171386	VENMDXUVHSKEIN-GUBZILKMSA-N	Drug
171387	VEOYVBZJFWTPAJ-AKGIYQAYSA-N	Drug
171388	VEOYVBZJFWTPAJ-AKGIYQAYSA-J	Drug
171389	VEOYBEJCEMJLHN-OAQYLSRUSA-N	Drug
171390	VESMUQGSQBZLLK-SQWIVPEQSA-N	Drug
171391	VESRDXZDAAOUHS-KXRJSVEISA-N	Drug
171392	VESVDAJIPQIOEH-NAAHWEMHSA-N	Drug
171393	VESXMBVWQITJIA-XRXFFOJZSA-N	Drug
171394	VETGGWYHDGBKJU-ONKYHFFOSA-N	Drug
171395	VETIQNNEEMYIIK-CVVQJBQKSA-N	Drug
171396	VETPWJIYZLGEPA-UHFFFAOYSA-N	Drug
171397	VETVMJJYHCWIJV-JBXUNAHCSA-N	Drug
171398	VETZMPBXASKKIE-JOCHJYFZSA-N	Drug
171399	VETZMPBXASKKIE-QFIPXVFZSA-N	Drug
171400	VETZNBAGZJYCQT-UHFFFAOYSA-N	Drug
171401	VEUACYMXJKXALX-IHRRRGAJSA-N	Drug
171402	VEUGFVRUMOLGFJ-NDENLUEZSA-N	Drug
171403	VESDWRSCFBIZSC-HXUWFJFHSA-N	Drug
171404	VEXDOCFQMVMPHJ-HOTGVXAUSA-O	Drug
171405	VEXDOCFQMVMPHJ-HZPDHXFCSA-N	Drug
171406	VEXDOCFQMVMPHJ-HZPDHXFCSA-O	Drug
171407	VEXDRERIMPLZLU-DMTCNVIQSA-N	Drug
171408	VEXDOCFQMVMPHJ-HOTGVXAUSA-N	Drug
171409	VEWAWEMXVUFANV-PVBCUUEWSA-N	Drug
171410	VEWJOCYCKIZKKV-GBNDHIKLSA-J	Drug
171411	VEWMMYQRMAYPIE-UHFFFAOYSA-N	Drug
171412	VEWSWWXKWLILPJ-UHFFFAOYSA-N	Drug
171413	VEWXMVZOXRGIAH-UHFFFAOYSA-N	Drug
171414	VEWZSFGRQDUAJM-YJRXYDGGSA-N	Drug
171415	VESAPIJMLQTAHA-SCICNIQYSA-N	Drug
171416	VERXCDZMLMBGMO-UHFFFAOYSA-N	Drug
171417	VERJQRRBSKVZER-IEBWSBKVSA-N	Drug
171418	VERMEZLHWFHDLK-UHFFFAOYSA-N	Drug
171419	VERNMKKMBJGSQB-UHFFFAOYSA-N	Drug
171420	VEQPNABPJHWNSG-OUBTZVSYSA-N	Drug
171421	VGRVXLWYKKBTNM-CQGVCJOOSA-N	Drug
171422	VGRZGTBQRGHSTL-UHFFFAOYSA-N	Drug
171423	VGSAKAXHLKUBTF-UHFFFAOYSA-N	Drug
171424	VGSHXNQBJVLXRV-HENWMNBSSA-O	Drug
171425	VGSICGDXYTZNMG-UHFFFAOYSA-N	Drug
171426	VGSIXSURMOKXRO-UHFFFAOYSA-N	Drug
171427	VGSLVDUZHCKPJC-RGZVIEDOSA-N	Drug
171428	VGSMDJWAWJALKD-GFCNXCJQSA-N	Drug
171429	VGSPNSSCMOHRRR-BJDJZHNGSA-N	Drug
171430	VGRUPZJJCLCFOM-UTQILYRBSA-N	Drug
171431	VGVDLJNNDOFWKT-JEUROIALSA-N	Drug
171432	VGVOGZNGRXPFMW-HNNXBMFYSA-N	Drug
171433	VGVPNVYKDNAHLX-NAXPPKRDSA-N	Drug
171434	VGVRPXDWSAJPOU-UHFFFAOYSA-N	Drug
171435	VGVSRIHLEXTDBG-UHFFFAOYSA-N	Drug
171436	VGWBNVOKYXNHPW-UHFFFAOYSA-N	Drug
171437	VGWBUQPQZOSEEG-NNHMZJIGSA-N	Drug
171438	VGWIVGUJIAXETO-UHFFFAOYSA-N	Drug
171439	VGWJUWSHYRJZKH-BWZBUEFSSA-N	Drug
171440	VGWWZMKRAPIHKI-UHFFFAOYSA-N	Drug
171441	VGWXVQKIXQFBAI-VLGCEANRSA-N	Drug
171442	VGXBGQACJQRWLV-LKGUXBDMSA-K	Drug
171443	VGXBGQACJQRWLV-LKGUXBDMSA-N	Drug
171444	VGXDOXJYAHWVLW-UHFFFAOYSA-N	Drug
171445	VGXIKBCXEHBHIQ-BSHFYPJPSA-N	Drug
171446	VGVNNMLKTSWBAR-UHFFFAOYSA-N	Drug
171447	VGVHJWOUAFEHHA-UHFFFAOYSA-N	Drug
171448	VGRVKVGGUPOCMT-UHFFFAOYSA-N	Drug
171449	VEUBUUBOAJQCEE-UHFFFAOYSA-N	Drug
171450	VGSSUFQMXBFFTM-METNKUIYSA-N	Drug
171451	VGVCNKSUVSZEIE-IHRRRGAJSA-N	Drug
171452	VEQOUQWWEZDGIO-PIGJLUHJSA-N	Drug
171453	VEPLLMTXNHFDMM-UHFFFAOYSA-N	Drug
171454	VEPQEAOWDILSHB-UHFFFAOYSA-N	Drug
171455	VEPQVIJEMBDTHV-ZOJKKKNDSA-N	Drug
171456	VEPSYABRBFXYIB-PWXDFCLTSA-M	Drug
171457	VEPUCZUJLKAVNM-UHFFFAOYSA-N	Drug
171458	VEQCSHPADXTKMC-GXDWCOFHSA-N	Drug
171459	VEQFHXPMSLZTJD-UHFFFAOYSA-N	Drug
171460	VEQIRBNQLSOJBN-WQAKHMPDSA-N	Drug
171461	VEQHJLTWOODSMA-FRKPEAEDSA-N	Drug
171462	VGSVNUGKHOVSPK-UHFFFAOYSA-N	Drug
171463	VGSYCWGXBYZLLE-QEEQPWONSA-N	Drug
171464	VGTBWTHKJXOATF-DIGBNQJTSA-N	Drug
171465	VGTDBGYFVWOQTI-RYUDHWBXSA-N	Drug
171466	VGTGBIWKJXRMPK-UHFFFAOYSA-N	Drug
171467	VGTJSEYTVMAASM-RPTUDFQQSA-N	Drug
171468	VGTLRNPQZKPXHY-UHFFFAOYSA-N	Drug
171469	VGTPCRGMBIAPIM-UHFFFAOYSA-M	Drug
171470	VGTQLFWIJIABSU-UHFFFAOYSA-N	Drug
171471	VGTTXXNWKFRCEF-RYTWZWMPSA-N	Drug
171472	VGTTZFFUYDDVHW-NERWREARSA-N	Drug
171473	VGUCCQAJGKHKAV-IUNYODBKSA-N	Drug
171474	VGUIDVOAJKITDB-QMMMGPOBSA-N	Drug
171475	VGUMHZIDPWOSSS-HZXKZNBGSA-N	Drug
171476	VGUNIIYBCUFGDV-UHFFFAOYSA-N	Drug
171477	VGUSWIHOGHPDPF-UHFFFAOYSA-N	Drug
171478	VGUYMZGLJUJRBV-YVNDNENWSA-N	Drug
171479	VGSSUFQMXBFFTM-UHFFFAOYSA-N	Drug
171480	VGVHNLRUAMRIEW-UHFFFAOYSA-N	Drug
171481	VEUJKFCQTBOEQL-UHFFFAOYSA-N	Drug
171482	VEVZSMAEJFVWIL-UHFFFAOYSA-M	Drug
171483	VEIQUPXZHBFTEP-MRXNPFEDSA-N	Drug
171484	VEJHIZHVFWVWRQ-UHFFFAOYSA-N	Drug
171485	VEJJMTHWRMKGKN-SJRAPUSDSA-N	Drug
171486	VEJMLLWTNKQWKM-HGPOVBFJSA-N	Drug
171487	VEJMLLWTNKQWKM-SHYLFXLQSA-N	Drug
171488	VEJMLLWTNKQWKM-WFUOSSMFSA-N	Drug
171489	VEJPFWDEGBXEMC-HTXNQAPBSA-N	Drug
171490	VEJRZQXYEZAHKN-VAPAOJRZSA-N	Drug
171491	VEJRZQXYEZAHKN-YBDXDJPXSA-N	Drug
171492	VEJZPSFCBFZXDK-QGPFMVGKSA-N	Drug
171493	VEJZRVBLKGZKPW-UHFFFAOYSA-N	Drug
171494	VEKAJHBFBMWJKI-ONEGZZNKSA-N	Drug
171495	VEIQUPXZHBFTEP-INIZCTEOSA-N	Drug
171496	VEKBKNOLQIUOFC-UHFFFAOYSA-N	Drug
171497	VEFXYNLBSAYHMI-UHFFFAOYSA-N	Drug
171498	VEFXEQGGTGFPCA-HNNXBMFYSA-N	Drug
171499	VEBVPUXQAPLADL-POYOOMFHSA-N	Drug
171500	VEBWZNDFXCIHMH-WQWYCSGDSA-N	Drug
171501	VEBZEIIKHSMIHX-UHFFFAOYSA-N	Drug
171502	VECKEBHJYOVSDY-XOAJDLJMSA-N	Drug
171503	VECNRBBJPZNVDG-SBIIOWDGSA-N	Drug
171504	VECVSKFWRQYTAL-UHFFFAOYSA-N	Drug
171505	VEDLKNWKQGCWOE-CEXWTWQISA-N	Drug
171506	VEDLKNWKQGCWOE-FHWLQOOXSA-N	Drug
171507	VEDLKNWKQGCWOE-GBESFXJTSA-N	Drug
171508	VEDLKNWKQGCWOE-GUDVDZBRSA-N	Drug
171509	VEKRTVRZDMUOQN-AVGNSLFASA-N	Drug
171510	VEKHNDDXEHXNQF-IYMWSLOVSA-N	Drug
171511	VEKYMVTZQGCUAQ-UHFFFAOYSA-N	Drug
171512	VEKYOUOSZHBYCS-DEFDFUCDSA-N	Drug
171513	VEFZLUCJNOJAGR-SEDUGSJDSA-N	Drug
171514	VEFZTXSCGJZAKO-FGIXQLCWSA-N	Drug
171515	VEGBESMCQDBMTD-UHFFFAOYSA-N	Drug
171516	VEGGRTFDFMUBPD-ONEGZZNKSA-N	Drug
171517	VEGIRKJOIIBEHY-HFAWLSGZSA-N	Drug
171518	VEGJEONKPNGXEG-HYVMPABHSA-N	Drug
171519	VEGJEONKPNGXEG-IQNCXCHSSA-N	Drug
171520	VEGLGAOVLFODGC-GUBZILKMSA-N	Drug
171521	VEGNNUQXHVKSQU-BCIFTYBMSA-N	Drug
171522	VEGXETMJINRLTH-BOZYPMBZSA-S	Drug
171523	VEGYMPQCXPVQJY-HNNXBMFYSA-N	Drug
171524	VEGYMPQCXPVQJY-OAHLLOKOSA-N	Drug
171525	VEILRJBAXVVWRR-UHFFFAOYSA-N	Drug
171526	VEIMKBPJMXUHHF-LBPRGKRZSA-N	Drug
171527	VELDCVOCBUIETA-UHFFFAOYSA-N	Drug
171528	VELDODQHYQSJOF-RPKVKFPNSA-N	Drug
171529	VELFMQMLDOVHAW-URSFKFLMSA-N	Drug
171530	VELMKJYBMBWGAH-VKWGTMSWSA-N	Drug
171531	VELNJBNYLCFDCI-YQPKVBFISA-O	Drug
171532	VELOKQJUJJVGMB-RRHRGVEJSA-N	Drug
171533	VELUJHIDYSOBEH-UHFFFAOYSA-N	Drug
171534	VELVFVFRNPXMHS-UHFFFAOYSA-N	Drug
171535	VELYAQRXBJLJAK-MJSCJBMMSA-N	Drug
171536	VELYAQRXBJLJAK-XKKWFBPMSA-N	Drug
171537	VELZBUAWAUZDLF-WWPIYYJJSA-N	Drug
171538	VEMDBXGFPCYWJJ-UHFFFAOYSA-N	Drug
171539	VEMKTZHHVJILDY-UXHICEINSA-N	Drug
171540	VEDLKNWKQGCWOE-OTWHNJEPSA-N	Drug
171541	VEDLKNWKQGCWOE-QRVBRYPASA-N	Drug
171542	VEDLKNWKQGCWOE-QYZOEREBSA-N	Drug
171543	VEDOKYSBCNXSGP-CGNLVAFYSA-N	Drug
171544	VEESHVLZMDBCOL-SECBINFHSA-N	Drug
171545	VEESGYSTEQKVJL-WINCYRAGSA-N	Drug
171546	VEEPNZJORQZZNC-FLTYDXKWSA-N	Drug
171547	VEDXSLVIUMQYTL-NIVTXAMTSA-N	Drug
171548	VEDYDEVHOOQRCN-KBXIAJHMSA-N	Drug
171549	VEEGZPWAAPPXRB-UHFFFAOYSA-N	Drug
171550	VEEHLBBEPZGMKI-OKUGPUNHSA-N	Drug
171551	VEEHLBBEPZGMKI-ZGWGBXDOSA-N	Drug
171552	VEEIDCZENCXYKD-UHFFFAOYSA-N	Drug
171553	VEELKRGSLCNVAR-GXBUOAPDSA-N	Drug
171554	VEELXDNFXXZEBF-DIJFDWDISA-N	Drug
171555	VEENJGZXVHKXNB-VOTSOKGWSA-N	Drug
171556	VEENWOSZGWWKHW-SZZJOZGLSA-N	Drug
171557	VEMLNKJUTGWLOB-GKZIPKGRSA-N	Drug
171558	VEMPCUNTWSJJOU-OOUMKPCDSA-N	Drug
171559	VEUYHTJQTVNYEG-INVGCCSMSA-N	Drug
171560	VEUZZDOCACZPRY-UHFFFAOYSA-N	Drug
171561	VEVJQQABQPWPRD-UHFFFAOYSA-N	Drug
171562	VEVJTUNLALKRNO-TYHXJLICSA-J	Drug
171563	VEVJTUNLALKRNO-TYHXJLICSA-N	Drug
171564	VEVKWVQUDOOCJS-UHFFFAOYSA-N	Drug
171565	VEVOJILUBGTUNQ-UHFFFAOYSA-N	Drug
171566	VEVRHRCWDFOGJW-ODHUSUJMSA-N	Drug
171567	VEVRNHHLCPGNDU-MUGJNUQGSA-O	Drug
171568	VEVSKUJZSMGTMM-UHFFFAOYSA-N	Drug
171569	VEVYMLNYMULSMS-AVGNSLFASA-N	Drug
171570	VEVZCONIUDBCDC-UHFFFAOYSA-N	Drug
171571	VEFSVJGWJQPWFS-ZXKKMYOJSA-N	Drug
171572	VEUQWEMDCQYLLB-NHHDTOCPSA-N	Drug
171573	VEFSFFLGADFVLS-UHFFFAOYSA-N	Drug
171574	VEFOSOMUCSIFLK-WKRCXCSHSA-N	Drug
171575	VEDOKYSBCNXSGP-FJKGIEQNSA-N	Drug
171576	VEDOXAHBZNITEA-UHFFFAOYSA-N	Drug
171577	VEDTXTNSFWUXGQ-UHFFFAOYSA-N	Drug
171578	VEDWXCWBMDQNCV-SCFUHWHPSA-M	Drug
171579	VEBNYMXKXIIGFX-VOHNXBSUSA-N	Drug
171580	VEAUNWQYYMXIRB-XSHSDMCLSA-N	Drug
171581	VEAUNWQYYMXIRB-ZRFDWSJLSA-N	Drug
171582	VEAVMGSLNYLYBY-ODZULQQKSA-N	Drug
171583	VEBHPRMAUBUXIE-UHFFFAOYSA-N	Drug
171584	VEBKDYPUTIFOTM-OMNGOILYSA-N	Drug
171585	VEBKLRPESKIERY-UHFFFAOYSA-N	Drug
171586	VEDWXCWBMDQNCV-SCFUHWHPSA-N	Drug
171587	VEEZSMVXABVRFI-DZGCQCFKSA-N	Drug
171588	VEFOSOMUCSIFLK-BMQTXXJKSA-N	Drug
171589	VEFOSOMUCSIFLK-DCXXXQMHSA-N	Drug
171590	VEFOSOMUCSIFLK-IIMDRIAPSA-N	Drug
171591	VEFOSOMUCSIFLK-IKVWTGGYSA-N	Drug
171592	VEFOSOMUCSIFLK-LXGFNABISA-N	Drug
171593	VEFOSOMUCSIFLK-NEYJZJCJSA-N	Drug
171594	VEFOSOMUCSIFLK-NTLWEQJWSA-N	Drug
171595	VEFOSOMUCSIFLK-NYUBLWNDSA-N	Drug
171596	VEFOSOMUCSIFLK-OEMYIYORSA-N	Drug
171597	VEFOSOMUCSIFLK-OOSNJVJTSA-N	Drug
171598	VEFOSOMUCSIFLK-RYLXDESZSA-N	Drug
171599	VEFOSOMUCSIFLK-TWFHAPMSSA-N	Drug
171600	VEFOSOMUCSIFLK-UGNRZPKXSA-N	Drug
171601	VEFOSOMUCSIFLK-WIRSXHRWSA-N	Drug
171602	VEFOSOMUCSIFLK-XKGFGPFHSA-N	Drug
171603	VEGYMPQCXPVQJY-UHFFFAOYSA-N	Drug
171604	VGVHVNDLCYSGNE-DYAHILLTSA-N	Drug
171605	VGVHVNDLCYSGNE-WPVLVMSUSA-N	Drug
171606	VGZXBCOMJPJROH-IDQSBKRMSA-N	Drug
171607	VHACFTUFOBCYNP-FRVLWMSDSA-N	Drug
171608	VHAFWRWGHGSZDL-UHFFFAOYSA-L	Drug
171609	VHAFWRWGHGSZDL-UHFFFAOYSA-N	Drug
171610	VHAQSYHSDKERBS-XPUUQOCRSA-N	Drug
171611	VHARAPASDCLFFR-UHFFFAOYSA-N	Drug
171612	VHAWQVDBQCJVRY-UKFMZXQISA-N	Drug
171613	VHAXUKQHNTVWTR-UHFFFAOYSA-J	Drug
171614	VHAXUYFZWRZCHI-OQDXFGNVSA-N	Drug
171615	VHACFTUFOBCYNP-YDVWPAHASA-N	Drug
171616	VGMAJATUYIBHCK-UHFFFAOYSA-N	Drug
171617	VFUZPBURTIYOPG-UHFFFAOYSA-N	Drug
171618	VHAXWROFYVPXMZ-UHFFFAOYSA-N	Drug
171619	VFVAGPWBFWJBMN-HTQZYQBOSA-N	Drug
171620	VFVHNRJEYQGRGE-BYPYZUCNSA-N	Drug
171621	VFVJRYCSOQQDRY-GWIGPKETSA-N	Drug
171622	VFVSYHHUZDZNLU-OUOWLKGYSA-N	Drug
171623	VFVVDFLDUBZQGX-UHFFFAOYSA-N	Drug
171624	VFVWCOXEJPSWCJ-KBTMZASGSA-N	Drug
171625	VFWQQZMRKFOGLE-ZLUOBGJFSA-N	Drug
171626	VFWZRNWEXUGWGH-UHFFFAOYSA-N	Drug
171627	VFXCGTMCBWFMDF-MFABATAQSA-N	Drug
171628	VFXCJFQICVRUFT-UHFFFAOYSA-N	Drug
171629	VFXDQLBBKLSXJV-SNVBAGLBSA-N	Drug
171630	VFXHWENMNWQOTJ-SJVJIWFDSA-N	Drug
171631	VFXRPXBQCNHQRQ-DMTCNVIQSA-N	Drug
171632	VFVFKTQEVKMQJC-BKYSWEQVSA-N	Drug
171633	VHAZJILCIAUTIA-UHFFFAOYSA-N	Drug
171634	VHAZZXZDVYBBQV-GZGNHOFSSA-N	Drug
171635	VHCOEFMALBJZLE-AXOBRITRSA-N	Drug
171636	VGZCKCJMYREIKA-UHFFFAOYSA-N	Drug
171637	VGZJAQZQOABSPV-CMWLGVBASA-L	Drug
171638	VGZJAQZQOABSPV-CMWLGVBASA-N	Drug
171639	VGZJCPODYDTPMO-UHFFFAOYSA-N	Drug
171640	VGZLGFZHNWXMPM-WMPRHZDHSA-N	Drug
171641	VGYBYGQXZJDZJU-XQXXSGGOSA-N	Drug
171642	VGYFAVFOCXCKID-WXCMXNBBSA-N	Drug
171643	VGYFMXBACGZSIL-MCBHFWOFSA-M	Drug
171644	VGYFZLSKHWRJHX-IRXDYDNUSA-N	Drug
171645	VGYGUKCLUFVVQO-VPENINKCSA-J	Drug
171646	VGYIGRFYAPUFMC-UHFFFAOYSA-N	Drug
171647	VGYOLSOFODKLSP-IHPCNDPISA-N	Drug
171648	VGYPAVUJUMQTGE-UHFFFAOYSA-N	Drug
171649	VGYPZLGWVQQOST-JUERRSSISA-M	Drug
171650	VHAZZXZDVYBBQV-NMVJMZGASA-N	Drug
171651	VHAZZXZDVYBBQV-PFATUAPWSA-N	Drug
171652	VHAZZXZDVYBBQV-PWWKTKHKSA-N	Drug
171653	VHAZZXZDVYBBQV-QQKQFIJSSA-N	Drug
171654	VHAZZXZDVYBBQV-UMXIMWEHSA-N	Drug
171655	VHAZZXZDVYBBQV-VTZPFEBOSA-N	Drug
171656	VHBIGUIDSRLROD-UHFFFAOYSA-N	Drug
171657	VHBPWHRLMCOWQC-MUUNZHRXSA-N	Drug
171658	VHBRDEBHHGLGLF-LCMLLYJOSA-N	Drug
171659	VHBRDEBHHGLGLF-LEEZUUGQSA-N	Drug
171660	VHBXIUWGOHTVNV-QDTWRNHFSA-N	Drug
171661	VHCJLUSTUBKPAP-UHFFFAOYSA-N	Drug
171662	VHCNQEUWZYOAEV-UHFFFAOYSA-N	Drug
171663	VFUIRAVTUVCQTF-GYFJWSTRSA-N	Drug
171664	VFUIRAVTUVCQTF-KTMONSPFSA-N	Drug
171665	VFUIRAVTUVCQTF-SDHZCXLISA-M	Drug
171666	VFUIRAVTUVCQTF-SDHZCXLISA-N	Drug
171667	VFYDOTWODCSOBH-ACHWKMRWSA-N	Drug
171668	VFYGIOOMURRJLU-UHFFFAOYSA-N	Drug
171669	VFYGRCPWSYWISD-BEDMREBISA-N	Drug
171670	VFYGYGVJLURNPA-JLNJQKPRSA-N	Drug
171671	VFYHIOGWELBGIK-DLBZAZTESA-N	Drug
171672	VFYHIOGWELBGIK-DLBZAZTESA-O	Drug
171673	VFYHLCIHPSUCBD-RLMSMOSBSA-N	Drug
171674	VFYIEIQQAAQOCL-JXMROGBWSA-N	Drug
171675	VFYKGOGEJRZWKU-UHFFFAOYSA-N	Drug
171676	VGANCIUXOAKSHS-UHFFFAOYSA-N	Drug
171677	VFUIRAVTUVCQTF-GYFJWSTRSA-M	Drug
171678	VFRROHXSMXFLSN-BGPJRJDNSA-L	Drug
171679	VFRROHXSMXFLSN-BGPJRJDNSA-N	Drug
171680	VFRROHXSMXFLSN-KCDKBNATSA-L	Drug
171681	VFRROHXSMXFLSN-KCDKBNATSA-N	Drug
171682	VFRROHXSMXFLSN-KVTDHHQDSA-N	Drug
171683	VFRROHXSMXFLSN-SLPGGIOYSA-L	Drug
171684	VFRVPSXUIPASJT-UHFFFAOYSA-N	Drug
171685	VFSIJASPRGEZJU-PZLPAFFHSA-N	Drug
171686	VFSLRMHDBLWNFW-QDLJKXGBSA-N	Drug
171687	VFSMDQOZXWCDPD-MSOLQXFVSA-N	Drug
171688	VFSMDQOZXWCDPD-QZTJIDSGSA-N	Drug
171689	VFRLDIWVOGUZOS-NMAXYDGISA-N	Drug
171690	VFRCNXKYZVQYLX-UHFFFAOYSA-N	Drug
171691	VFPUFUGUGFKTJE-UHFFFAOYSA-N	Drug
171692	VFPZSTOWKCRDSF-RYUDHWBXSA-O	Drug
171693	VFQDDYXCRYCRRK-UHFFFAOYSA-N	Drug
171694	VFYACENSDOLJGQ-SNONCDODSA-N	Drug
171695	VGZBSVLZAQPYAD-UHFFFAOYSA-N	Drug
171696	VFXXQDUIKBULRC-UHFFFAOYSA-N	Drug
171697	VFXXNAVZODKBIW-JKXVGBJFSA-N	Drug
171698	VFUIRAVTUVCQTF-YJBBFZLGSA-N	Drug
171699	VFUMWBZIKOREOO-UHFFFAOYSA-M	Drug
171700	VFUQUVNXRJJNEQ-UHFFFAOYSA-N	Drug
171701	VFURAIPBOIWAKP-SZMVWBNQSA-N	Drug
171702	VFUSKSIAISUKGN-DUNCQPMOSA-N	Drug
171703	VFUTWIAUDWRGRZ-DPVZRCDISA-N	Drug
171704	VFUVYNGTMNUBMF-ZRVIQYDLSA-N	Drug
171705	VFUXXFVCYZPOQG-WDSKDSINSA-N	Drug
171706	VFXRPXBQCNHQRQ-DMTCNVIQSA-O	Drug
171707	VFXVJLJURBJMAK-RNLCRUPCSA-N	Drug
171708	VFYMEDSYUASGPF-WLPFVFARSA-N	Drug
171709	VFYMSAONOBWBNN-SNVBAGLBSA-N	Drug
171710	VFYQJNIDOUTUCX-UHFFFAOYSA-N	Drug
171711	VFYQSNKCCXLDEP-IGEHEEHSSA-N	Drug
171712	VFYUOAWVFXISPO-DWLFOUALSA-N	Drug
171713	VFZHLZUBKUUZOV-XSDIEEQYSA-N	Drug
171714	VFZIDQZAEBORGY-GLLZPBPUSA-N	Drug
171715	VFZJOUAHKAQPBP-VQFZKUMASA-N	Drug
171716	VFZKLWDDCYFTST-WDCWCFNPSA-N	Drug
171717	VFZPWGCJUCFEPY-QJAXDWLUSA-N	Drug
171718	VFZQJKXVHYZXMM-UHFFFAOYSA-N	Drug
171719	VFZRZRDOXPRTSC-UHFFFAOYSA-N	Drug
171720	VFZXVONSQCNCAT-UHFFFAOYSA-N	Drug
171721	VFZYLYJWCROVLO-DZGCQCFKSA-N	Drug
