Node 1	Node 2	Relation	Source	Target
1207	92	DDI Type 7	Drug	Drug
1207	97	DDI Type 8	Drug	Drug
1207	102	DDI Type 8	Drug	Drug
1207	104	DDI Type 8	Drug	Drug
1207	109	DDI Type 5	Drug	Drug
1207	114	DDI Type 8	Drug	Drug
1207	116	DDI Type 8	Drug	Drug
1207	119	DDI Type 8	Drug	Drug
1207	139	DDI Type 3	Drug	Drug
1207	147	DDI Type 8	Drug	Drug
1207	149	DDI Type 8	Drug	Drug
1207	163	DDI Type 8	Drug	Drug
1207	167	DDI Type 8	Drug	Drug
1207	179	DDI Type 8	Drug	Drug
1207	182	DDI Type 7	Drug	Drug
1207	213	DDI Type 8	Drug	Drug
1207	215	DDI Type 7	Drug	Drug
1207	226	DDI Type 3	Drug	Drug
1207	249	DDI Type 8	Drug	Drug
1207	269	DDI Type 8	Drug	Drug
1207	287	DDI Type 5	Drug	Drug
1207	296	DDI Type 8	Drug	Drug
1207	298	DDI Type 5	Drug	Drug
1207	307	DDI Type 5	Drug	Drug
1207	308	DDI Type 7	Drug	Drug
1207	312	DDI Type 7	Drug	Drug
1207	324	DDI Type 5	Drug	Drug
1207	326	DDI Type 8	Drug	Drug
1207	330	DDI Type 8	Drug	Drug
1207	357	DDI Type 5	Drug	Drug
1207	384	DDI Type 5	Drug	Drug
1207	387	DDI Type 8	Drug	Drug
1207	390	DDI Type 8	Drug	Drug
1207	404	DDI Type 7	Drug	Drug
1207	410	DDI Type 7	Drug	Drug
1207	412	DDI Type 5	Drug	Drug
1207	424	DDI Type 8	Drug	Drug
1207	433	DDI Type 7	Drug	Drug
1207	436	DDI Type 5	Drug	Drug
1207	437	DDI Type 8	Drug	Drug
1207	440	DDI Type 7	Drug	Drug
1207	450	DDI Type 5	Drug	Drug
1207	459	DDI Type 5	Drug	Drug
1207	462	DDI Type 8	Drug	Drug
1207	476	DDI Type 5	Drug	Drug
1207	486	DDI Type 7	Drug	Drug
1207	487	DDI Type 8	Drug	Drug
1207	489	DDI Type 7	Drug	Drug
1207	495	DDI Type 8	Drug	Drug
1207	502	DDI Type 8	Drug	Drug
1207	531	DDI Type 5	Drug	Drug
1207	532	DDI Type 7	Drug	Drug
1207	533	DDI Type 5	Drug	Drug
1207	561	DDI Type 7	Drug	Drug
1207	568	DDI Type 7	Drug	Drug
1207	588	DDI Type 7	Drug	Drug
1207	605	DDI Type 7	Drug	Drug
1207	607	DDI Type 5	Drug	Drug
1207	646	DDI Type 5	Drug	Drug
1207	650	DDI Type 7	Drug	Drug
1207	663	DDI Type 8	Drug	Drug
1207	685	DDI Type 8	Drug	Drug
1207	711	DDI Type 7	Drug	Drug
1207	719	DDI Type 8	Drug	Drug
1207	728	DDI Type 7	Drug	Drug
1207	730	DDI Type 8	Drug	Drug
1207	734	DDI Type 7	Drug	Drug
1207	743	DDI Type 5	Drug	Drug
1207	766	DDI Type 7	Drug	Drug
1207	783	DDI Type 7	Drug	Drug
1207	791	DDI Type 7	Drug	Drug
1207	793	DDI Type 8	Drug	Drug
1207	796	DDI Type 8	Drug	Drug
1207	800	DDI Type 7	Drug	Drug
1207	813	DDI Type 8	Drug	Drug
1207	815	DDI Type 7	Drug	Drug
1207	828	DDI Type 7	Drug	Drug
1207	833	DDI Type 8	Drug	Drug
1207	835	DDI Type 7	Drug	Drug
1207	839	DDI Type 7	Drug	Drug
1207	848	DDI Type 7	Drug	Drug
1207	852	DDI Type 8	Drug	Drug
1207	855	DDI Type 5	Drug	Drug
1207	868	DDI Type 7	Drug	Drug
1207	877	DDI Type 5	Drug	Drug
1207	881	DDI Type 5	Drug	Drug
1207	891	DDI Type 8	Drug	Drug
1207	908	DDI Type 5	Drug	Drug
1207	916	DDI Type 8	Drug	Drug
1207	918	DDI Type 7	Drug	Drug
1207	929	DDI Type 7	Drug	Drug
1207	934	DDI Type 5	Drug	Drug
1207	936	DDI Type 7	Drug	Drug
1207	937	DDI Type 5	Drug	Drug
1207	958	DDI Type 5	Drug	Drug
1207	974	DDI Type 5	Drug	Drug
1207	976	DDI Type 5	Drug	Drug
1207	1017	DDI Type 7	Drug	Drug
1207	1059	DDI Type 5	Drug	Drug
1207	1062	DDI Type 5	Drug	Drug
1207	1070	DDI Type 5	Drug	Drug
1207	1086	DDI Type 8	Drug	Drug
1207	1092	DDI Type 7	Drug	Drug
1207	1097	DDI Type 7	Drug	Drug
1207	1104	DDI Type 7	Drug	Drug
1207	1116	DDI Type 7	Drug	Drug
1207	1125	DDI Type 8	Drug	Drug
1207	1127	DDI Type 8	Drug	Drug
1207	1129	DDI Type 5	Drug	Drug
1207	1132	DDI Type 5	Drug	Drug
1207	1583	DDI Type 8	Drug	Drug
1207	1150	DDI Type 5	Drug	Drug
1207	1161	DDI Type 8	Drug	Drug
1207	1176	DDI Type 5	Drug	Drug
1207	1187	DDI Type 5	Drug	Drug
1207	1199	DDI Type 7	Drug	Drug
1207	1577	DDI Type 8	Drug	Drug
1207	1212	DDI Type 8	Drug	Drug
1207	1214	DDI Type 5	Drug	Drug
1207	1217	DDI Type 8	Drug	Drug
1207	1243	DDI Type 7	Drug	Drug
1207	1279	DDI Type 7	Drug	Drug
1207	1296	DDI Type 8	Drug	Drug
1207	1298	DDI Type 7	Drug	Drug
1207	1305	DDI Type 8	Drug	Drug
1207	1310	DDI Type 5	Drug	Drug
1207	1315	DDI Type 5	Drug	Drug
1207	1316	DDI Type 5	Drug	Drug
1207	1325	DDI Type 5	Drug	Drug
1207	1335	DDI Type 5	Drug	Drug
1207	1342	DDI Type 7	Drug	Drug
1207	1346	DDI Type 7	Drug	Drug
1207	1349	DDI Type 7	Drug	Drug
1207	1374	DDI Type 7	Drug	Drug
1207	1378	DDI Type 7	Drug	Drug
1207	1379	DDI Type 7	Drug	Drug
1207	1381	DDI Type 7	Drug	Drug
1207	1384	DDI Type 8	Drug	Drug
1207	1388	DDI Type 7	Drug	Drug
1207	1389	DDI Type 8	Drug	Drug
1207	1395	DDI Type 7	Drug	Drug
1207	1396	DDI Type 8	Drug	Drug
1207	1418	DDI Type 7	Drug	Drug
1207	1419	DDI Type 8	Drug	Drug
1207	1420	DDI Type 8	Drug	Drug
1207	1437	DDI Type 8	Drug	Drug
1207	1581	DDI Type 8	Drug	Drug
1207	1457	DDI Type 8	Drug	Drug
1207	1578	DDI Type 5	Drug	Drug
1207	1491	DDI Type 7	Drug	Drug
1207	1500	DDI Type 5	Drug	Drug
1207	1505	DDI Type 5	Drug	Drug
1207	1523	DDI Type 5	Drug	Drug
1207	1550	DDI Type 8	Drug	Drug
1207	1554	DDI Type 5	Drug	Drug
1208	0	DDI Type 0	Drug	Drug
1208	71	DDI Type 2	Drug	Drug
1208	81	DDI Type 2	Drug	Drug
1208	99	DDI Type 0	Drug	Drug
1208	109	DDI Type 0	Drug	Drug
1208	222	DDI Type 0	Drug	Drug
1208	293	DDI Type 0	Drug	Drug
1208	345	DDI Type 0	Drug	Drug
1208	441	DDI Type 0	Drug	Drug
1208	507	DDI Type 49	Drug	Drug
1208	591	DDI Type 2	Drug	Drug
1208	650	DDI Type 2	Drug	Drug
1208	657	DDI Type 2	Drug	Drug
1208	658	DDI Type 0	Drug	Drug
1208	683	DDI Type 0	Drug	Drug
1208	718	DDI Type 2	Drug	Drug
1208	925	DDI Type 2	Drug	Drug
1208	1014	DDI Type 0	Drug	Drug
1208	1574	DDI Type 2	Drug	Drug
1208	1105	DDI Type 0	Drug	Drug
1208	1132	DDI Type 0	Drug	Drug
1208	1170	DDI Type 0	Drug	Drug
1208	1180	DDI Type 49	Drug	Drug
1208	1187	DDI Type 0	Drug	Drug
1208	1214	DDI Type 2	Drug	Drug
1208	1225	DDI Type 0	Drug	Drug
1208	1294	DDI Type 0	Drug	Drug
1208	1296	DDI Type 0	Drug	Drug
1208	1361	DDI Type 0	Drug	Drug
1208	1397	DDI Type 0	Drug	Drug
1208	1502	DDI Type 2	Drug	Drug
1208	1506	DDI Type 2	Drug	Drug
1208	1514	DDI Type 0	Drug	Drug
1208	1518	DDI Type 0	Drug	Drug
1208	1554	DDI Type 0	Drug	Drug
1209	1612	DDI Type 7	Drug	Drug
1209	3	DDI Type 7	Drug	Drug
1209	20	DDI Type 7	Drug	Drug
1209	21	DDI Type 7	Drug	Drug
1209	37	DDI Type 7	Drug	Drug
1209	39	DDI Type 7	Drug	Drug
1209	40	DDI Type 7	Drug	Drug
1209	45	DDI Type 7	Drug	Drug
1209	46	DDI Type 7	Drug	Drug
1209	52	DDI Type 7	Drug	Drug
1209	54	DDI Type 7	Drug	Drug
1209	59	DDI Type 7	Drug	Drug
1209	63	DDI Type 7	Drug	Drug
1209	65	DDI Type 7	Drug	Drug
1209	72	DDI Type 7	Drug	Drug
1209	92	DDI Type 7	Drug	Drug
1209	98	DDI Type 7	Drug	Drug
1209	107	DDI Type 7	Drug	Drug
1209	112	DDI Type 7	Drug	Drug
1209	116	DDI Type 7	Drug	Drug
1209	125	DDI Type 7	Drug	Drug
1209	134	DDI Type 7	Drug	Drug
1209	143	DDI Type 7	Drug	Drug
1209	144	DDI Type 7	Drug	Drug
1209	147	DDI Type 7	Drug	Drug
1209	148	DDI Type 7	Drug	Drug
1209	155	DDI Type 7	Drug	Drug
1209	158	DDI Type 7	Drug	Drug
1209	160	DDI Type 7	Drug	Drug
1209	163	DDI Type 7	Drug	Drug
1209	167	DDI Type 7	Drug	Drug
1209	168	DDI Type 7	Drug	Drug
1209	169	DDI Type 7	Drug	Drug
1209	174	DDI Type 7	Drug	Drug
1209	178	DDI Type 7	Drug	Drug
1209	181	DDI Type 7	Drug	Drug
1209	190	DDI Type 7	Drug	Drug
1209	199	DDI Type 7	Drug	Drug
1209	205	DDI Type 7	Drug	Drug
1209	211	DDI Type 7	Drug	Drug
1209	213	DDI Type 7	Drug	Drug
1209	216	DDI Type 7	Drug	Drug
1209	229	DDI Type 7	Drug	Drug
1209	244	DDI Type 7	Drug	Drug
1209	250	DDI Type 7	Drug	Drug
1209	256	DDI Type 7	Drug	Drug
1209	258	DDI Type 7	Drug	Drug
1209	259	DDI Type 7	Drug	Drug
1209	265	DDI Type 7	Drug	Drug
1209	267	DDI Type 7	Drug	Drug
1209	269	DDI Type 7	Drug	Drug
1209	273	DDI Type 7	Drug	Drug
1209	285	DDI Type 7	Drug	Drug
1209	296	DDI Type 7	Drug	Drug
1209	297	DDI Type 7	Drug	Drug
1209	298	DDI Type 7	Drug	Drug
1209	300	DDI Type 7	Drug	Drug
1209	303	DDI Type 7	Drug	Drug
1209	306	DDI Type 7	Drug	Drug
1209	308	DDI Type 7	Drug	Drug
1209	318	DDI Type 7	Drug	Drug
1209	320	DDI Type 7	Drug	Drug
1209	323	DDI Type 7	Drug	Drug
1209	341	DDI Type 7	Drug	Drug
1209	346	DDI Type 7	Drug	Drug
1209	347	DDI Type 7	Drug	Drug
1209	357	DDI Type 7	Drug	Drug
1209	359	DDI Type 7	Drug	Drug
1209	362	DDI Type 7	Drug	Drug
1209	371	DDI Type 7	Drug	Drug
1209	377	DDI Type 7	Drug	Drug
1209	387	DDI Type 7	Drug	Drug
1209	390	DDI Type 7	Drug	Drug
1209	391	DDI Type 7	Drug	Drug
1209	392	DDI Type 7	Drug	Drug
1209	401	DDI Type 7	Drug	Drug
1209	403	DDI Type 7	Drug	Drug
1209	406	DDI Type 7	Drug	Drug
1209	408	DDI Type 7	Drug	Drug
1209	424	DDI Type 7	Drug	Drug
1209	429	DDI Type 7	Drug	Drug
1209	432	DDI Type 7	Drug	Drug
1209	435	DDI Type 7	Drug	Drug
1209	437	DDI Type 7	Drug	Drug
1209	442	DDI Type 7	Drug	Drug
1209	449	DDI Type 7	Drug	Drug
1209	452	DDI Type 7	Drug	Drug
1209	454	DDI Type 7	Drug	Drug
1209	459	DDI Type 7	Drug	Drug
1209	461	DDI Type 7	Drug	Drug
1209	471	DDI Type 7	Drug	Drug
1209	479	DDI Type 7	Drug	Drug
1209	491	DDI Type 7	Drug	Drug
1209	497	DDI Type 7	Drug	Drug
1209	518	DDI Type 7	Drug	Drug
1209	531	DDI Type 7	Drug	Drug
1209	535	DDI Type 7	Drug	Drug
1209	541	DDI Type 7	Drug	Drug
1209	548	DDI Type 7	Drug	Drug
1209	551	DDI Type 7	Drug	Drug
1209	565	DDI Type 7	Drug	Drug
1209	568	DDI Type 7	Drug	Drug
1209	570	DDI Type 7	Drug	Drug
1209	578	DDI Type 7	Drug	Drug
1209	593	DDI Type 7	Drug	Drug
1209	594	DDI Type 7	Drug	Drug
1209	603	DDI Type 7	Drug	Drug
1209	605	DDI Type 7	Drug	Drug
1209	627	DDI Type 7	Drug	Drug
1209	633	DDI Type 7	Drug	Drug
1209	638	DDI Type 7	Drug	Drug
1209	648	DDI Type 7	Drug	Drug
1209	662	DDI Type 7	Drug	Drug
1209	676	DDI Type 7	Drug	Drug
1209	677	DDI Type 7	Drug	Drug
1209	680	DDI Type 7	Drug	Drug
1209	681	DDI Type 7	Drug	Drug
1209	684	DDI Type 7	Drug	Drug
1209	702	DDI Type 7	Drug	Drug
1209	720	DDI Type 7	Drug	Drug
1209	726	DDI Type 7	Drug	Drug
1209	728	DDI Type 7	Drug	Drug
1209	732	DDI Type 7	Drug	Drug
1209	737	DDI Type 7	Drug	Drug
1209	743	DDI Type 7	Drug	Drug
1209	750	DDI Type 7	Drug	Drug
1209	763	DDI Type 7	Drug	Drug
1209	766	DDI Type 7	Drug	Drug
1209	770	DDI Type 7	Drug	Drug
1209	778	DDI Type 7	Drug	Drug
1209	792	DDI Type 7	Drug	Drug
1209	795	DDI Type 7	Drug	Drug
1209	796	DDI Type 7	Drug	Drug
1209	800	DDI Type 7	Drug	Drug
1209	805	DDI Type 7	Drug	Drug
1209	808	DDI Type 7	Drug	Drug
1209	823	DDI Type 7	Drug	Drug
1209	824	DDI Type 7	Drug	Drug
1209	825	DDI Type 7	Drug	Drug
1209	829	DDI Type 7	Drug	Drug
1209	834	DDI Type 7	Drug	Drug
1209	844	DDI Type 7	Drug	Drug
1209	848	DDI Type 7	Drug	Drug
1209	863	DDI Type 7	Drug	Drug
1209	877	DDI Type 7	Drug	Drug
1209	880	DDI Type 7	Drug	Drug
1209	884	DDI Type 7	Drug	Drug
1209	891	DDI Type 7	Drug	Drug
1209	900	DDI Type 7	Drug	Drug
1209	907	DDI Type 7	Drug	Drug
1209	908	DDI Type 7	Drug	Drug
1209	910	DDI Type 7	Drug	Drug
1209	914	DDI Type 7	Drug	Drug
1209	917	DDI Type 7	Drug	Drug
1209	919	DDI Type 7	Drug	Drug
1209	928	DDI Type 7	Drug	Drug
1209	929	DDI Type 7	Drug	Drug
1209	932	DDI Type 7	Drug	Drug
1209	936	DDI Type 7	Drug	Drug
1209	939	DDI Type 7	Drug	Drug
1209	974	DDI Type 7	Drug	Drug
1209	997	DDI Type 7	Drug	Drug
1209	1002	DDI Type 7	Drug	Drug
1209	1058	DDI Type 7	Drug	Drug
1209	1062	DDI Type 7	Drug	Drug
1209	1613	DDI Type 7	Drug	Drug
1209	1125	DDI Type 7	Drug	Drug
1209	1127	DDI Type 7	Drug	Drug
1209	1156	DDI Type 7	Drug	Drug
1209	1183	DDI Type 7	Drug	Drug
1209	1197	DDI Type 7	Drug	Drug
1209	1199	DDI Type 7	Drug	Drug
1209	1207	DDI Type 7	Drug	Drug
1209	1215	DDI Type 7	Drug	Drug
1209	1217	DDI Type 7	Drug	Drug
1209	1259	DDI Type 7	Drug	Drug
1209	1296	DDI Type 7	Drug	Drug
1209	1298	DDI Type 7	Drug	Drug
1209	1301	DDI Type 7	Drug	Drug
1209	1304	DDI Type 7	Drug	Drug
1209	1305	DDI Type 7	Drug	Drug
1209	1310	DDI Type 7	Drug	Drug
1209	1311	DDI Type 7	Drug	Drug
1209	1323	DDI Type 7	Drug	Drug
1209	1325	DDI Type 7	Drug	Drug
1209	1326	DDI Type 7	Drug	Drug
1209	1330	DDI Type 7	Drug	Drug
1209	1336	DDI Type 7	Drug	Drug
1209	1384	DDI Type 7	Drug	Drug
1209	1389	DDI Type 7	Drug	Drug
1209	1414	DDI Type 7	Drug	Drug
1209	1578	DDI Type 7	Drug	Drug
1209	1482	DDI Type 7	Drug	Drug
1209	1614	DDI Type 7	Drug	Drug
1209	1615	DDI Type 7	Drug	Drug
1209	1526	DDI Type 7	Drug	Drug
1209	1544	DDI Type 7	Drug	Drug
1209	1545	DDI Type 7	Drug	Drug
1209	1546	DDI Type 7	Drug	Drug
1209	1550	DDI Type 7	Drug	Drug
1209	1563	DDI Type 7	Drug	Drug
1209	1570	DDI Type 7	Drug	Drug
1209	1571	DDI Type 7	Drug	Drug
1209	1572	DDI Type 7	Drug	Drug
1210	1612	DDI Type 7	Drug	Drug
1210	3	DDI Type 7	Drug	Drug
1210	18	DDI Type 8	Drug	Drug
1210	20	DDI Type 7	Drug	Drug
1210	21	DDI Type 7	Drug	Drug
1210	36	DDI Type 8	Drug	Drug
1210	37	DDI Type 7	Drug	Drug
1210	39	DDI Type 7	Drug	Drug
1210	40	DDI Type 7	Drug	Drug
1210	42	DDI Type 8	Drug	Drug
1210	43	DDI Type 6	Drug	Drug
1210	45	DDI Type 7	Drug	Drug
1210	46	DDI Type 7	Drug	Drug
1210	47	DDI Type 8	Drug	Drug
1210	52	DDI Type 7	Drug	Drug
1210	54	DDI Type 7	Drug	Drug
1210	59	DDI Type 7	Drug	Drug
1210	63	DDI Type 7	Drug	Drug
1210	72	DDI Type 7	Drug	Drug
1210	75	DDI Type 5	Drug	Drug
1210	80	DDI Type 7	Drug	Drug
1210	83	DDI Type 8	Drug	Drug
1210	88	DDI Type 5	Drug	Drug
1210	90	DDI Type 8	Drug	Drug
1210	91	DDI Type 7	Drug	Drug
1210	92	DDI Type 7	Drug	Drug
1210	95	DDI Type 6	Drug	Drug
1210	101	DDI Type 8	Drug	Drug
1210	107	DDI Type 7	Drug	Drug
1210	108	DDI Type 8	Drug	Drug
1210	111	DDI Type 6	Drug	Drug
1210	112	DDI Type 7	Drug	Drug
1210	114	DDI Type 8	Drug	Drug
1210	116	DDI Type 7	Drug	Drug
1210	125	DDI Type 7	Drug	Drug
1210	129	DDI Type 8	Drug	Drug
1210	134	DDI Type 7	Drug	Drug
1210	136	DDI Type 6	Drug	Drug
1210	139	DDI Type 5	Drug	Drug
1210	143	DDI Type 7	Drug	Drug
1210	144	DDI Type 7	Drug	Drug
1210	147	DDI Type 7	Drug	Drug
1210	148	DDI Type 7	Drug	Drug
1210	155	DDI Type 7	Drug	Drug
1210	158	DDI Type 7	Drug	Drug
1210	160	DDI Type 7	Drug	Drug
1210	163	DDI Type 7	Drug	Drug
1210	167	DDI Type 7	Drug	Drug
1210	168	DDI Type 7	Drug	Drug
1210	169	DDI Type 7	Drug	Drug
1210	172	DDI Type 8	Drug	Drug
1210	174	DDI Type 7	Drug	Drug
1210	178	DDI Type 7	Drug	Drug
1210	181	DDI Type 7	Drug	Drug
1210	190	DDI Type 7	Drug	Drug
1210	197	DDI Type 8	Drug	Drug
1210	199	DDI Type 7	Drug	Drug
1210	205	DDI Type 7	Drug	Drug
1210	211	DDI Type 7	Drug	Drug
1210	213	DDI Type 7	Drug	Drug
1210	216	DDI Type 7	Drug	Drug
1210	222	DDI Type 8	Drug	Drug
1210	226	DDI Type 3	Drug	Drug
1210	229	DDI Type 7	Drug	Drug
1210	244	DDI Type 7	Drug	Drug
1210	250	DDI Type 7	Drug	Drug
1210	256	DDI Type 7	Drug	Drug
1210	258	DDI Type 7	Drug	Drug
1210	259	DDI Type 7	Drug	Drug
1210	265	DDI Type 7	Drug	Drug
1210	267	DDI Type 7	Drug	Drug
1210	269	DDI Type 7	Drug	Drug
1210	272	DDI Type 8	Drug	Drug
1210	273	DDI Type 7	Drug	Drug
1210	277	DDI Type 8	Drug	Drug
1210	284	DDI Type 6	Drug	Drug
1210	285	DDI Type 7	Drug	Drug
1210	291	DDI Type 8	Drug	Drug
1210	296	DDI Type 7	Drug	Drug
1210	297	DDI Type 7	Drug	Drug
1210	298	DDI Type 7	Drug	Drug
1210	300	DDI Type 7	Drug	Drug
1210	303	DDI Type 7	Drug	Drug
1210	306	DDI Type 7	Drug	Drug
1210	308	DDI Type 7	Drug	Drug
1210	317	DDI Type 7	Drug	Drug
1210	320	DDI Type 7	Drug	Drug
1210	321	DDI Type 6	Drug	Drug
1210	323	DDI Type 7	Drug	Drug
1210	338	DDI Type 5	Drug	Drug
1210	341	DDI Type 7	Drug	Drug
1210	346	DDI Type 7	Drug	Drug
1210	347	DDI Type 7	Drug	Drug
1210	355	DDI Type 7	Drug	Drug
1210	357	DDI Type 7	Drug	Drug
1210	359	DDI Type 7	Drug	Drug
1210	362	DDI Type 7	Drug	Drug
1210	371	DDI Type 7	Drug	Drug
1210	373	DDI Type 6	Drug	Drug
1210	377	DDI Type 7	Drug	Drug
1210	384	DDI Type 5	Drug	Drug
1210	387	DDI Type 7	Drug	Drug
1210	390	DDI Type 7	Drug	Drug
1210	391	DDI Type 7	Drug	Drug
1210	392	DDI Type 7	Drug	Drug
1210	393	DDI Type 8	Drug	Drug
1210	401	DDI Type 7	Drug	Drug
1210	403	DDI Type 7	Drug	Drug
1210	408	DDI Type 7	Drug	Drug
1210	412	DDI Type 5	Drug	Drug
1210	419	DDI Type 7	Drug	Drug
1210	424	DDI Type 7	Drug	Drug
1210	429	DDI Type 7	Drug	Drug
1210	432	DDI Type 7	Drug	Drug
1210	433	DDI Type 7	Drug	Drug
1210	435	DDI Type 7	Drug	Drug
1210	437	DDI Type 7	Drug	Drug
1210	442	DDI Type 7	Drug	Drug
1210	449	DDI Type 7	Drug	Drug
1210	452	DDI Type 7	Drug	Drug
1210	454	DDI Type 7	Drug	Drug
1210	459	DDI Type 7	Drug	Drug
1210	461	DDI Type 7	Drug	Drug
1210	462	DDI Type 8	Drug	Drug
1210	471	DDI Type 7	Drug	Drug
1210	479	DDI Type 7	Drug	Drug
1210	487	DDI Type 5	Drug	Drug
1210	491	DDI Type 7	Drug	Drug
1210	497	DDI Type 7	Drug	Drug
1210	502	DDI Type 8	Drug	Drug
1210	518	DDI Type 7	Drug	Drug
1210	527	DDI Type 7	Drug	Drug
1210	531	DDI Type 7	Drug	Drug
1210	533	DDI Type 5	Drug	Drug
1210	534	DDI Type 7	Drug	Drug
1210	535	DDI Type 7	Drug	Drug
1210	541	DDI Type 7	Drug	Drug
1210	548	DDI Type 7	Drug	Drug
1210	551	DDI Type 7	Drug	Drug
1210	565	DDI Type 7	Drug	Drug
1210	568	DDI Type 7	Drug	Drug
1210	570	DDI Type 7	Drug	Drug
1210	578	DDI Type 7	Drug	Drug
1210	588	DDI Type 8	Drug	Drug
1210	593	DDI Type 7	Drug	Drug
1210	594	DDI Type 7	Drug	Drug
1210	603	DDI Type 7	Drug	Drug
1210	605	DDI Type 7	Drug	Drug
1210	626	DDI Type 8	Drug	Drug
1210	627	DDI Type 7	Drug	Drug
1210	633	DDI Type 7	Drug	Drug
1210	638	DDI Type 7	Drug	Drug
1210	646	DDI Type 8	Drug	Drug
1210	648	DDI Type 7	Drug	Drug
1210	662	DDI Type 7	Drug	Drug
1210	663	DDI Type 8	Drug	Drug
1210	676	DDI Type 7	Drug	Drug
1210	677	DDI Type 7	Drug	Drug
1210	680	DDI Type 7	Drug	Drug
1210	681	DDI Type 7	Drug	Drug
1210	684	DDI Type 7	Drug	Drug
1210	685	DDI Type 7	Drug	Drug
1210	702	DDI Type 7	Drug	Drug
1210	716	DDI Type 8	Drug	Drug
1210	720	DDI Type 7	Drug	Drug
1210	726	DDI Type 7	Drug	Drug
1210	728	DDI Type 7	Drug	Drug
1210	730	DDI Type 8	Drug	Drug
1210	731	DDI Type 7	Drug	Drug
1210	732	DDI Type 7	Drug	Drug
1210	735	DDI Type 6	Drug	Drug
1210	737	DDI Type 7	Drug	Drug
1210	743	DDI Type 7	Drug	Drug
1210	748	DDI Type 7	Drug	Drug
1210	750	DDI Type 7	Drug	Drug
1210	763	DDI Type 7	Drug	Drug
1210	766	DDI Type 7	Drug	Drug
1210	770	DDI Type 2	Drug	Drug
1210	778	DDI Type 7	Drug	Drug
1210	786	DDI Type 7	Drug	Drug
1210	789	DDI Type 2	Drug	Drug
1210	792	DDI Type 7	Drug	Drug
1210	795	DDI Type 7	Drug	Drug
1210	796	DDI Type 7	Drug	Drug
1210	800	DDI Type 7	Drug	Drug
1210	805	DDI Type 7	Drug	Drug
1210	808	DDI Type 7	Drug	Drug
1210	817	DDI Type 7	Drug	Drug
1210	820	DDI Type 8	Drug	Drug
1210	823	DDI Type 7	Drug	Drug
1210	824	DDI Type 7	Drug	Drug
1210	825	DDI Type 7	Drug	Drug
1210	829	DDI Type 7	Drug	Drug
1210	833	DDI Type 7	Drug	Drug
1210	834	DDI Type 7	Drug	Drug
1210	838	DDI Type 8	Drug	Drug
1210	844	DDI Type 7	Drug	Drug
1210	848	DDI Type 7	Drug	Drug
1210	850	DDI Type 6	Drug	Drug
1210	855	DDI Type 5	Drug	Drug
1210	856	DDI Type 6	Drug	Drug
1210	863	DDI Type 7	Drug	Drug
1210	865	DDI Type 6	Drug	Drug
1210	876	DDI Type 7	Drug	Drug
1210	877	DDI Type 7	Drug	Drug
1210	880	DDI Type 7	Drug	Drug
1210	881	DDI Type 5	Drug	Drug
1210	884	DDI Type 7	Drug	Drug
1210	891	DDI Type 7	Drug	Drug
1210	900	DDI Type 7	Drug	Drug
1210	903	DDI Type 6	Drug	Drug
1210	907	DDI Type 7	Drug	Drug
1210	908	DDI Type 7	Drug	Drug
1210	910	DDI Type 7	Drug	Drug
1210	914	DDI Type 7	Drug	Drug
1210	917	DDI Type 7	Drug	Drug
1210	919	DDI Type 7	Drug	Drug
1210	928	DDI Type 7	Drug	Drug
1210	929	DDI Type 7	Drug	Drug
1210	936	DDI Type 7	Drug	Drug
1210	937	DDI Type 7	Drug	Drug
1210	938	DDI Type 6	Drug	Drug
1210	939	DDI Type 7	Drug	Drug
1210	957	DDI Type 8	Drug	Drug
1210	958	DDI Type 5	Drug	Drug
1210	974	DDI Type 7	Drug	Drug
1210	990	DDI Type 5	Drug	Drug
1210	991	DDI Type 5	Drug	Drug
1210	994	DDI Type 5	Drug	Drug
1210	997	DDI Type 7	Drug	Drug
1210	1002	DDI Type 7	Drug	Drug
1210	1004	DDI Type 8	Drug	Drug
1210	1058	DDI Type 7	Drug	Drug
1210	1062	DDI Type 7	Drug	Drug
1210	1070	DDI Type 5	Drug	Drug
1210	1081	DDI Type 6	Drug	Drug
1210	1086	DDI Type 7	Drug	Drug
1210	1097	DDI Type 7	Drug	Drug
1210	1102	DDI Type 5	Drug	Drug
1210	1613	DDI Type 7	Drug	Drug
1210	1118	DDI Type 5	Drug	Drug
1210	1122	DDI Type 6	Drug	Drug
1210	1125	DDI Type 7	Drug	Drug
1210	1127	DDI Type 7	Drug	Drug
1210	1128	DDI Type 8	Drug	Drug
1210	1138	DDI Type 6	Drug	Drug
1210	1583	DDI Type 8	Drug	Drug
1210	1153	DDI Type 7	Drug	Drug
1210	1154	DDI Type 5	Drug	Drug
1210	1156	DDI Type 7	Drug	Drug
1210	1161	DDI Type 7	Drug	Drug
1210	1181	DDI Type 7	Drug	Drug
1210	1183	DDI Type 7	Drug	Drug
1210	1197	DDI Type 7	Drug	Drug
1210	1199	DDI Type 7	Drug	Drug
1210	1207	DDI Type 7	Drug	Drug
1210	1212	DDI Type 8	Drug	Drug
1210	1213	DDI Type 7	Drug	Drug
1210	1215	DDI Type 7	Drug	Drug
1210	1217	DDI Type 7	Drug	Drug
1210	1227	DDI Type 8	Drug	Drug
1210	1236	DDI Type 8	Drug	Drug
1210	1243	DDI Type 7	Drug	Drug
1210	1245	DDI Type 5	Drug	Drug
