ID	Node	Type
180026	ZWOCZFQAEHGHLW-JGPHFWHSSA-N	Drug
180027	ZWOGUYCCVIDLTK-OVMWUVNSSA-N	Drug
180028	ZWOJCPOIYCQLQX-GGBFEEONSA-N	Drug
180029	ZWOJFBYNCHARNU-BSRJHKFKSA-N	Drug
180030	ZWOJFBYNCHARNU-PNCHPQGNSA-N	Drug
180031	ZWOJFBYNCHARNU-STSQHVNTSA-N	Drug
180032	ZWOJFBYNCHARNU-YZZKKUAISA-N	Drug
180033	ZWOJZMXXTIYXQZ-DUWSIBPLSA-N	Drug
180034	ZWIPCDYWVZDKTM-LLJLJFOGSA-N	Drug
180035	ZWIPCDYWVZDKTM-NXMSCROESA-N	Drug
180036	ZWIPCDYWVZDKTM-QZTZHPFYSA-N	Drug
180037	ZWIPCDYWVZDKTM-RHGYRFJNSA-N	Drug
180038	ZWIPCDYWVZDKTM-XFAGBWLFSA-N	Drug
180039	ZWIPCDYWVZDKTM-YTZAWJCFSA-N	Drug
180040	ZWISCKSGNCMAQO-UHFFFAOYSA-N	Drug
180041	ZWIVVTOKXTZAOT-UHFFFAOYSA-N	Drug
180042	ZWJAOSMYGRXYQX-LWSJQFEZSA-N	Drug
180043	ZWJBVZKAYJMZCN-UHFFFAOYSA-N	Drug
180044	ZWJVDCAUIXXXGX-XEQBAVFLSA-N	Drug
180045	ZWJZXFHMUXZFQO-MPUPURDASA-N	Drug
180046	ZWLIOLNWONUVEB-UHFFFAOYSA-N	Drug
180047	ZWLPBLYKEWSWPD-UHFFFAOYSA-M	Drug
180048	ZWLPBLYKEWSWPD-UHFFFAOYSA-N	Drug
180049	ZWLZMDAILFCXRX-UHFFFAOYSA-N	Drug
180050	ZWMCSYOOELKSQO-AVNSCAEFSA-N	Drug
180051	ZWMDJBNGXKAIRO-PRBDMEKXSA-N	Drug
180052	ZWMFBBNLGBKQQH-YNGPTOQBSA-N	Drug
180053	ZWMFEPYFXMGRTF-UHFFFAOYSA-N	Drug
180054	ZWLHAEAWGFIHEL-UHFFFAOYSA-N	Drug
180055	ZWJVDCAUIXXXGX-YBLQJDFOSA-N	Drug
180056	ZWLFXQBROGMQDW-DTJALJMSSA-N	Drug
180057	ZWKSCXUZDFPEQH-NPCDJYPASA-N	Drug
180058	ZWKHDAZPVITMAI-ROUUACIJSA-N	Drug
180059	ZWKHFNKKZRTSHH-UHFFFAOYSA-N	Drug
180060	ZWKHHTDRHMFWDL-NKGGJOAPSA-N	Drug
180061	ZWIPCDYWVZDKTM-HOOSLVGPSA-N	Drug
180062	ZXQJLBCJKMFMOL-KJKGEEEGSA-N	Drug
180063	ZWIPCDYWVZDKTM-GGUMNFRJSA-N	Drug
180064	ZWJVDCAUIXXXGX-PCFVDWANSA-N	Drug
180065	ZWOJZMXXTIYXQZ-RNHJDMMYSA-N	Drug
180066	ZWOJZMXXTIYXQZ-YSYMIXFWSA-N	Drug
180067	ZWOLUVDFGHDXLY-UHFFFAOYSA-N	Drug
180068	ZWONNOHHKDDHBV-IEVWSOLKSA-N	Drug
180069	ZWOQHSZKILPKKA-MIXAKNBRSA-J	Drug
180070	ZWOQHSZKILPKKA-NGSKWOHTSA-J	Drug
180071	ZWORGDNNQOELMA-UHFFFAOYSA-N	Drug
180072	ZWOWJNDTICMQMK-HYXAFXHYSA-N	Drug
180073	ZWOWUVBTGMGXFA-SQNIBIBYSA-N	Drug
180074	ZWPBZVHIAQOYML-UHFFFAOYSA-M	Drug
180075	ZWPFXFHNZBQFCS-UWVGGRQHSA-N	Drug
180076	ZWPGINLNSOSFIM-UHFFFAOYSA-N	Drug
180077	ZWQRBFIYGZIGKO-IFOBJOEFSA-N	Drug
180078	ZWMGAOFPDWVLLV-WVXRVHBYSA-N	Drug
180079	ZWJJZSZLOBLNHB-HDXFCNIQSA-N	Drug
180080	ZWJKADHYMMKURY-DGXPQWCKSA-N	Drug
180081	ZWJKVFAYPLPCQB-UNQGMJICSA-N	Drug
180082	ZWJNARURCMXMTQ-JRXGZDSXSA-N	Drug
180083	ZWJNEYVWPYIKMB-UHFFFAOYSA-N	Drug
180084	ZWJSTYLVFXSIFD-UHFFFAOYSA-N	Drug
180085	ZWJUGLBUMFWRAR-TXFPQSCTSA-N	Drug
180086	ZWJUGLBUMFWRAR-ZDOWLYJISA-N	Drug
180087	ZWJVDCAUIXXXGX-BQCJVYABSA-N	Drug
180088	ZWJVDCAUIXXXGX-GKTLAZJLSA-N	Drug
180089	ZWJVDCAUIXXXGX-HMPASCQOSA-N	Drug
180090	ZWJVDCAUIXXXGX-IDVHHABFSA-N	Drug
180091	ZWJVDCAUIXXXGX-NUADTHGBSA-N	Drug
180092	ZWJHDICNUKHUGE-FVQBIDKESA-N	Drug
180093	ZXIOEXCQTCPDNZ-MNNBHYOVSA-N	Drug
180094	ZXRTURZODOZXIW-KHULTVDSSA-N	Drug
180095	ZXTOJNKDXKFQAG-UHFFFAOYSA-N	Drug
180096	ZXWQBDHNGBQQKA-UHFFFAOYSA-N	Drug
180097	ZXWQOPCWRZRWHP-JVQVWZCXSA-N	Drug
180098	ZXWQOPCWRZRWHP-OHILOLKFSA-N	Drug
180099	ZXWQZGROTQMXME-DRXHHKTBSA-N	Drug
180100	ZXVHWWCHBUYLGD-AGMOAELYSA-N	Drug
180101	ZXWSUHYGFMIIBP-TUGBWWEVSA-J	Drug
180102	ZXUXLWDNEVEFAO-KTNRROCJSA-N	Drug
180103	ZXTSYIHAQFFGAZ-HKARXFIJSA-N	Drug
180104	ZXTSYIHAQFFGAZ-MFEFFIJZSA-N	Drug
180105	ZXTSYIHAQFFGAZ-QQMNAOGKSA-N	Drug
180106	ZXTSYIHAQFFGAZ-QZMQVMSPSA-N	Drug
180107	ZXTSYIHAQFFGAZ-SAHWJRBASA-N	Drug
180108	ZXWPSQHMWUTNIF-UHFFFAOYSA-N	Drug
180109	ZXTSYIHAQFFGAZ-YGKZAACZSA-N	Drug
180110	ZXTZFHXCYLFKLI-UHFFFAOYSA-N	Drug
180111	ZXTZNOMUNZDWOM-SVTFAFHISA-N	Drug
180112	ZXUCSFQOFMHELZ-UHFFFAOYSA-N	Drug
180113	ZXUKQEMBSFEDOC-JXUNJEDRSA-N	Drug
180114	ZXUOFCUEFQCKKH-UHFFFAOYSA-N	Drug
180115	ZXUQSKOTCGZCHH-WQVCFCJDSA-N	Drug
180116	ZXYSCJISDAKHPX-IRFVERNZSA-N	Drug
180117	ZXYSDUPLHOJIOR-UHFFFAOYSA-H	Drug
180118	ZXYUFJPVTZIRBI-OBXOASMOSA-N	Drug
180119	ZXYYTDCENDYKBR-UHFFFAOYSA-N	Drug
180120	ZXYZUHNCINYSJG-BSLXNSKLSA-N	Drug
180121	ZXZAVAINGDXZPV-UHFFFAOYSA-N	Drug
180122	ZXTYDPBZSLDXIN-UHFFFAOYSA-N	Drug
180123	ZXWOXXVHOUPFOK-UHFFFAOYSA-N	Drug
180124	ZXWLSOQCDSAYHO-CXPCWDADSA-N	Drug
180125	ZXVQQCHCOKSZAH-PQDVBKLVSA-N	Drug
180126	ZXGDAZLSOSYSBA-IHRRRGAJSA-N	Drug
180127	ZXHQKRGMWKZWGN-RYZSZPJESA-N	Drug
180128	ZXIATBNUWJBBGT-JXOAFFINSA-N	Drug
180129	ZXIGYKICRDFISM-DJFWLOJKSA-N	Drug
180130	ZXIHABSKUITPTN-IXOXFDKPSA-N	Drug
180131	ZXIJMRYMVAMXQP-UHFFFAOYSA-N	Drug
180132	ZXIOEXCQTCPDNZ-AWGCWCAXSA-N	Drug
180133	ZXHLHOGBZBVYND-ZDXQCDESSA-N	Drug
180134	ZXGADKNTQJMUBM-OJKRUWNUSA-N	Drug
180135	ZXHLHOGBZBVYND-WPFOTENUSA-N	Drug
180136	ZXHLHOGBZBVYND-GPXNEJASSA-N	Drug
180137	ZXGIBSBJQLLUEE-UHFFFAOYSA-N	Drug
180138	ZXGIHDNEIWPDFW-UHFFFAOYSA-M	Drug
180139	ZXGIHLGVUYXAEI-QXKOIZLYSA-N	Drug
180140	ZXGJGAAWPIAKMZ-UHFFFAOYSA-O	Drug
180141	ZXGLLNZQSBLQLT-SRVKXCTJSA-N	Drug
180142	ZXGPWPMIUHWEOJ-UHFFFAOYSA-N	Drug
180143	ZXGSOJZTAIDGMW-ZCFIWIBFSA-N	Drug
180144	ZXGUFOGUSHSYOJ-WCQYABFASA-N	Drug
180145	ZXGWUCRPMYBWGO-MICLNOPWSA-N	Drug
180146	ZXHLHOGBZBVYND-AKFKNWHVSA-N	Drug
180147	ZXHLHOGBZBVYND-AOHZBQACSA-N	Drug
180148	ZXHLHOGBZBVYND-WMTXJRDZSA-N	Drug
180149	ZXCYXCIWKAILMP-BYPYZUCNSA-M	Drug
180150	ZXNBBWHRUSXUFZ-UHFFFAOYSA-N	Drug
180151	ZXVOFYQLYHBRQU-UHFFFAOYSA-N	Drug
180152	ZXVONLUNISGICL-UHFFFAOYSA-N	Drug
180153	ZXZGQGQLKDSDFC-UHFFFAOYSA-N	Drug
180154	ZXZKYYHTWHJHFT-UHFFFAOYSA-N	Drug
180155	ZXZOWWGAPUWGNK-CCEZHUSRSA-N	Drug
180156	ZYABQFBIVQDQFU-INWMFGNUSA-N	Drug
180157	ZXOCSHLRVHMIRD-RLSLOFABSA-N	Drug
180158	ZXOCSHLRVHMIRD-UMEGOILYSA-N	Drug
180159	ZXOCSHLRVHMIRD-ZYLNGJIFSA-N	Drug
180160	ZXODCHCGQQFRMT-UHFFFAOYSA-N	Drug
180161	ZXODXOPHDVEYDE-LWFBHWIKSA-N	Drug
180162	ZXOKOJPNQMQCSF-LJAQVGFWSA-N	Drug
180163	ZXPADFNEYYDQFL-UHFFFAOYSA-N	Drug
180164	ZXPCHASEFBWLAG-JXZMSGGVSA-N	Drug
180165	ZXPCSLJLDNVNNY-UHFFFAOYSA-N	Drug
180166	ZXPKHDXVJALDDO-UHFFFAOYSA-N	Drug
180167	ZXPLRDFHBYIQOX-IBCYZTKOSA-N	Drug
180168	ZXPLRDFHBYIQOX-YDRWIHODSA-N	Drug
180169	ZXQIVEHVNKQIIU-PZLJUMJASA-N	Drug
180170	ZXQPHIUZDVZILF-KCFREIJWSA-N	Drug
180171	ZXRXQOHNSRCNHE-LTFXOGOQSA-N	Drug
180172	ZXRZTYYXLVSFMP-LURJTMIESA-N	Drug
180173	ZXSAQOASWXTEMJ-SYWGTLAGSA-N	Drug
180174	ZXSAZPHZWHOEFQ-UHFFFAOYSA-N	Drug
180175	ZXSCUWOHNPYHGO-UHFFFAOYSA-N	Drug
180176	ZXSDFJZDMJBPKR-OHUDOUDKSA-N	Drug
180177	ZXSJQYOLQMMIHI-UHFFFAOYSA-N	Drug
180178	ZXSMKBNYRITJGY-HNNXBMFYSA-N	Drug
180179	ZXSSCBKIZOGDCJ-GECBTDGCSA-N	Drug
180180	ZXTKKUHKNXKMEL-UHFFFAOYSA-N	Drug
180181	ZXTMPERMYSSVBM-VOVTWREWSA-N	Drug
180182	ZXTNKQJBZVFQFX-LHOLRKRRSA-N	Drug
180183	ZXTOBFVGAFEONZ-MJBJSSGESA-N	Drug
180184	ZXOCSHLRVHMIRD-FHAGJXEFSA-N	Drug
180185	ZXTOPWJFZABXSX-BMRUPKHXSA-N	Drug
180186	ZXOASSJPZSDCOJ-JDVSSZFKSA-N	Drug
180187	ZXPLRDFHBYIQOX-ZJWIQJJASA-N	Drug
180188	ZYAUSSMPHVTIRL-SNAWJCMRSA-N	Drug
180189	ZXYPHBKIZLAQTL-QXEWZRGKSA-N	Drug
180190	ZXYNPGZWOMFXHV-JUTSKPLTSA-N	Drug
180191	ZXYIUEGERMMVDN-UHFFFAOYSA-N	Drug
180192	ZXWSUHYGFMIIBP-TUGBWWEVSA-N	Drug
180193	ZXWVVZIMJSPORF-FTTFQXIBSA-N	Drug
180194	ZXXIVRBMWGCUKJ-WBVHZDCISA-N	Drug
180195	ZXXJWQGLXHCSFH-YZGNVQHTSA-N	Drug
180196	ZXYAAVBXHKCJJB-UHFFFAOYSA-M	Drug
180197	ZXYAAVBXHKCJJB-UHFFFAOYSA-N	Drug
180198	ZXYAWONOWHSQRU-UHFFFAOYSA-N	Drug
180199	ZXYBQLFOEYWYBM-UHFFFAOYSA-N	Drug
180200	ZXYLDUDAXJJFMZ-FQVFIEMGSA-N	Drug
180201	ZXTSYIHAQFFGAZ-DGGJZMOXSA-N	Drug
180202	ZXTOPWJFZABXSX-RFLWDBSASA-N	Drug
180203	ZXPWAGZHBVVLJM-PPLXTMPISA-N	Drug
180204	ZXQCHXLLIKMUTB-WIFPZZFDSA-N	Drug
180205	ZXQGUZCJBQNBQR-DFXHWTJYSA-N	Drug
180206	ZXQGUZCJBQNBQR-FIAZIHOUSA-N	Drug
180207	ZXQGUZCJBQNBQR-KABRZNFWSA-N	Drug
180208	ZXQGUZCJBQNBQR-QSAFDGGLSA-N	Drug
180209	ZXQGUZCJBQNBQR-UYPAYLBCSA-N	Drug
180210	ZXQGUZCJBQNBQR-XWXLMPLOSA-N	Drug
180211	ZXQGUZCJBQNBQR-ZENTWMBTSA-N	Drug
180212	ZXPRMDFCJHQDNF-UHFFFAOYSA-N	Drug
180213	ZXQHKBUIXRFZBV-FDDDBJFASA-N	Drug
180214	ZXPPRPGYRMWKNG-UHFFFAOYSA-N	Drug
180215	ZXNVTQNRWSYAMZ-UHFFFAOYSA-N	Drug
180216	ZSDWKLSARSJGSZ-UHFFFAOYSA-N	Drug
180217	ZSDVPARDRWTLQO-NMTUOOGGSA-N	Drug
180218	ZSDOPGCQKBEQLO-UHFFFAOYSA-N	Drug
180219	YFGGZRSNRSSQAZ-PWDIZTEBSA-N	Drug
180220	YFGHCGITMMYXAQ-IBGZPJMESA-N	Drug
180221	YFEIHYHCJJJMIW-UHFFFAOYSA-N	Drug
180222	YFFOFFWSBYZSOI-HQWJGCFGSA-N	Drug
180223	YFEPHJVWLFGWKH-AWEZNQCLSA-N	Drug
180224	YFERBGPVRSLDSL-GVZNLTFMSA-N	Drug
180225	YFESJHPTNWYOCO-UHFFFAOYSA-N	Drug
180226	YFFBGKSSWQKSMK-UHFFFAOYSA-N	Drug
180227	YFFIQOSQQILEOJ-AYUJWHRRSA-N	Drug
180228	YFFKBKQHLMKTJY-UHFFFAOYSA-N	Drug
180229	YFAWUWYZXIKWSJ-IOJOMAJISA-N	Drug
180230	YFMPSMITLLBENU-UHFFFAOYSA-N	Drug
180231	YFGFFNPPTDOYLI-UHFFFAOYSA-N	Drug
180232	YFNCATAIYKQPOO-UHFFFAOYSA-N	Drug
180233	YFTHZRPMJXBUME-UHFFFAOYSA-N	Drug
180234	YFTIKQOPFVOWHB-UHFFFAOYSA-N	Drug
180235	YFTPKQUIYROJDX-DKBJKEKUSA-N	Drug
180236	YFTPPEJHVJJJMC-QHZVWEBBSA-N	Drug
180237	YFTVKUKOLZCKAN-UHFFFAOYSA-N	Drug
180238	YFTWHEBLORWGNI-UHFFFAOYSA-N	Drug
180239	YFUCCGZVKDFREC-LUAWRHEFSA-N	Drug
180240	YFUFMUIEXSEORB-RRDIJCFTSA-N	Drug
180241	YFUPBIBIDVFELV-UHFFFAOYSA-M	Drug
180242	YFUPBIBIDVFELV-UHFFFAOYSA-N	Drug
180243	YFUQJMOETZJFHO-UHFFFAOYSA-N	Drug
180244	YFUXHJDPOQWBIU-CUJMSCANSA-N	Drug
180245	YFTHUKVJRMGIEW-LFXIRSKSSA-N	Drug
180246	YFFSTNOBNKXEHL-UHFFFAOYSA-N	Drug
180247	YFFQDNQRUIYSNO-FUHDGFEASA-N	Drug
180248	YFEJBBGQDRDFLT-UHFFFAOYSA-N	Drug
180249	YFJITJFSFTXBDG-NCIYHSROSA-N	Drug
180250	YFJJAJIWPWXWJJ-ZFORQUDYSA-N	Drug
180251	YFJWRMZGLWVCSQ-CBVPCKOISA-N	Drug
180252	YFJXKBYNUFZYTL-HBPNZMQFSA-N	Drug
180253	YFKAHHRRSJDIOX-UHFFFAOYSA-N	Drug
180254	YFMOVFMMGPQHLV-UHFFFAOYSA-N	Drug
180255	YFDGLOPAKONGIU-TZTCFGBESA-N	Drug
180256	YFDIAFVTFRYMNI-UHFFFAOYSA-N	Drug
180257	YFDIWTRTLQONPY-UHFFFAOYSA-N	Drug
180258	YFDKGQSBBJTRGV-UYPAYLBCSA-N	Drug
180259	YFDKIHAZVQFLRC-FQEVSTJZSA-N	Drug
180260	YFDOAOHRTFGTEU-UHFFFAOYSA-N	Drug
180261	YFDRNZOCVRPNBL-UHFFFAOYSA-N	Drug
180262	YFDUWSBGVPBWKF-UHFFFAOYSA-N	Drug
180263	YFECXKBRYLRUTI-QSUVVDIXSA-N	Drug
180264	YFDARUPBTIEXOS-JEDNCBNOSA-N	Drug
180265	YFEHCRSOHCIZLB-JSXSYOHWSA-N	Drug
180266	YFCZLXRIKFCQFU-BUHFOSPRSA-N	Drug
180267	YFBAYNVMPAOPKZ-VKBRLULNSA-N	Drug
180268	YFBBUHJJUXXZOF-UWVGGRQHSA-N	Drug
180269	YFBGNGASPGRWEM-DCAQKATOSA-N	Drug
180270	YFBHMVSAAVDNCB-UHFFFAOYSA-N	Drug
180271	YFBOBXSXWBMZCY-UHFFFAOYSA-N	Drug
180272	YFBPRBZDQSMTKG-UHFFFAOYSA-N	Drug
180273	YFCDLVPYFMHRQZ-UHFFFAOYSA-N	Drug
180274	YFCGPNLJGYFNHI-IUNHKGFASA-N	Drug
180275	YFEHCRSOHCIZLB-MRWSCNBVSA-N	Drug
180276	YFUXUUHUZZVZFB-KVIBDXDUSA-N	Drug
180277	YFTGOBNOJKXZJC-UHFFFAOYSA-N	Drug
180278	YFUZVOLEKQFVCQ-OKCRAPNYSA-N	Drug
180279	YFSKKCIGWFMKLS-KNIMGQHWSA-N	Drug
180280	YFWCDPYMHQAWJE-PZLDCHGPSA-N	Drug
180281	YFWGIVSXYIAUNL-UAPYRLHVSA-N	Drug
180282	YFWHNAWEOZTIPI-DIPNUNPCSA-N	Drug
180283	YFWHNAWEOZTIPI-UHFFFAOYSA-N	Drug
180284	YFWUDGWAZBUJGR-ILBGXUMGSA-N	Drug
180285	YFMSPAAEUUQLDI-UHFFFAOYSA-N	Drug
180286	YFONKFDEZLYQDH-OPQQBVKSSA-N	Drug
180287	YFONKFDEZLYQDH-OUJBWJOFSA-N	Drug
180288	YFONKFDEZLYQDH-UHFFFAOYSA-N	Drug
180289	YFOQZDKDYMPEON-AOXWZQMKSA-N	Drug
180290	YFORPUWFUQTTNV-UHFFFAOYSA-J	Drug
180291	YFOVYYITOADCED-VQTJNVASSA-N	Drug
180292	YFOYNNCDKRBTEQ-UHFFFAOYSA-N	Drug
180293	YFPCEHYQOZTBND-UHFFFAOYSA-N	Drug
180294	YFPCPZJYSKOLNK-NSCWJZNLSA-M	Drug
180295	YFPCPZJYSKOLNK-NSCWJZNLSA-N	Drug
180296	YFONKFDEZLYQDH-BOURZNODSA-N	Drug
180297	YFNGFFUIVKWQHE-UHFFFAOYSA-N	Drug
180298	YFNIFMIFOZGPIA-JXIJJBNZSA-N	Drug
180299	YFNKPLVNSOKDSB-YACUFSJGSA-N	Drug
180300	YFNLBROYERMWJP-LBJPEIRXSA-N	Drug
180301	YFNNJORBJZUGCV-UHFFFAOYSA-N	Drug
180302	YFNOUBWUIIJQHF-LPEHRKFASA-N	Drug
180303	YFNRNQBGKNOAPT-UHFFFAOYSA-N	Drug
180304	YFNVTIBLPDEZCG-UHFFFAOYSA-N	Drug
180305	YFNWWNRZJGMDBR-LJQANCHMSA-N	Drug
180306	YFOBWLOQMQOLEF-SJARJILFSA-N	Drug
180307	YFVZKLQNMNKWSB-BTYIYWSLSA-N	Drug
180308	YFJHIZHKUHHKRV-UHFFFAOYSA-N	Drug
180309	YFVWSPJEYXISJN-ZGEKSSNVSA-N	Drug
180310	YFVNYAXYZNDLIY-UHFFFAOYSA-N	Drug
180311	YFSLJHLQOALGSY-ZPFDUUQYSA-N	Drug
180312	YFSWTQQLSUEQBY-CNVPOBLBSA-N	Drug
180313	YFSWUYQJNLOZQP-UHFFFAOYSA-N	Drug
180314	YFSWWWWRYQAWSB-DUXPYHPUSA-M	Drug
180315	YFSXWCSVEGSUER-UHFFFAOYSA-N	Drug
180316	YFTGOBNOJKXZJC-UHFFFAOYSA-K	Drug
180317	YFTGOBNOJKXZJC-UHFFFAOYSA-M	Drug
180318	YFVGIJBUXMQFOF-JCXAZDOFSA-N	Drug
180319	YFWVHSRDQQCICM-MZEONCIYSA-N	Drug
180320	YFXFOZPXVFPBDH-VZFHVOOUSA-N	Drug
180321	YFXHDJFMHIOCEM-UHFFFAOYSA-N	Drug
180322	YFXIKEZOBJFVAQ-UHFFFAOYSA-N	Drug
180323	YFXPPSKYMBTNAV-UHFFFAOYSA-N	Drug
180324	YFXVGDYPQPJOFR-UHFFFAOYSA-N	Drug
180325	YFXWTVLDSKSYLW-NSCUHMNNSA-M	Drug
180326	YFXWTVLDSKSYLW-NSCUHMNNSA-N	Drug
180327	YFXWTVLDSKSYLW-UHFFFAOYSA-M	Drug
180328	YFXWTVLDSKSYLW-UHFFFAOYSA-N	Drug
180329	YFXXRYFWJFQAFW-JHYOHUSXSA-N	Drug
180330	YFYDQSFDJVMUOJ-WAYWQWQTSA-N	Drug
180331	YFYJWRCSWYZXTH-AZXNOVKPSA-O	Drug
180332	YFWUDGWAZBUJGR-UKILVPOCSA-N	Drug
180333	YFWUDGWAZBUJGR-NOZRDPDXSA-N	Drug
180334	YFWTXMRJJDNTLM-LSJOCFKGSA-N	Drug
180335	YFVMPIKFZVJKTL-MIOBVOACSA-N	Drug
180336	YFVNJWJCKWNIAW-GCFVYEKYSA-N	Drug
180337	YFVNQUXNYCREJW-UHFFFAOYSA-N	Drug
180338	YFVSYSMVVCKJCH-UHFFFAOYSA-N	Drug
180339	YFOCMOVJBQDBCE-NRPADANISA-N	Drug
180340	YFJGKMTXYRZHKG-UHFFFAOYSA-N	Drug
180341	YFJBAACUEPSUJF-JAIVQAHASA-N	Drug
180342	YJWBWQWUHVXPNC-AWEZNQCLSA-N	Drug
180343	YJWCNOMJKJYKLQ-UHFFFAOYSA-N	Drug
180344	YJWGYWHDRWZUSF-NQUVNRMNSA-N	Drug
180345	YJXMOZYTZIZNQG-WDEREUQCSA-N	Drug
180346	YJXQXNMNLWGBKZ-UHFFFAOYSA-N	Drug
180347	YJXRBYWOYOXYFN-UHFFFAOYSA-N	Drug
180348	YKACCODCGDGSIL-UHFFFAOYSA-N	Drug
180349	YKADZYQVAJPHMU-HTWTXTHPSA-N	Drug
180350	YKADZYQVAJPHMU-JKWBJBSGSA-N	Drug
180351	YKADZYQVAJPHMU-JMXBWBRMSA-N	Drug
180352	YKADZYQVAJPHMU-LQHHRKQYSA-N	Drug
180353	YKADZYQVAJPHMU-NWMGRYHGSA-N	Drug
180354	YJVZPARIUKDPFS-UHFFFAOYSA-N	Drug
180355	YKADZYQVAJPHMU-QTGLSOTKSA-N	Drug
180356	YKADZYQVAJPHMU-RLAUMFLLSA-N	Drug
180357	YKADZYQVAJPHMU-XMUPGDTHSA-N	Drug
180358	YKADZYQVAJPHMU-XXMCNVCZSA-N	Drug
180359	YJZZHJOWLMDHPY-UHFFFAOYSA-N	Drug
180360	YJZWSFHTFFGEOK-GFYPOJIRSA-N	Drug
180361	YJXROYJROMBTFS-GAZFMKGQSA-N	Drug
180362	YJXROYJROMBTFS-JTUQWWSISA-N	Drug
180363	YJXRPXBRYBCYRH-UHFFFAOYSA-N	Drug
180364	YJXSXTRKKLGQOJ-UHFFFAOYSA-N	Drug
180365	YJYHEBUTQYISNJ-UHFFFAOYSA-L	Drug
180366	YJYHEBUTQYISNJ-UHFFFAOYSA-N	Drug
180367	YKFITDVTDUOHEH-UHFFFAOYSA-N	Drug
180368	YKADZYQVAJPHMU-RDJYNFKMSA-N	Drug
180369	YJVYRBYLEGAOMP-MRXNPFEDSA-N	Drug
180370	YJVWICIPMQQZRB-NGCZNCKJSA-N	Drug
180371	YJVUGZMEFMKALF-UHFFFAOYSA-N	Drug
180372	YKCDBQLHOOFCLT-JLHGSKIFSA-N	Drug
180373	YKCDBQLHOOFCLT-PNLZDCPESA-N	Drug
180374	YKCDBQLHOOFCLT-YVHKJVDXSA-N	Drug
180375	YKCPJOFNMLHJSR-UHFFFAOYSA-N	Drug
180376	YKCQZLNYHUAUSM-ISZGNANSSA-N	Drug
180377	YKCUFYKQBDKOTO-ZQNVBORHSA-N	Drug
180378	YKCXQOBTISTQJD-BZSNNMDCSA-N	Drug
180379	YKDCPXHSKQVKAN-NKTSORBJSA-N	Drug
180380	YKDFVXJTYIVYPM-ZMHDXICWSA-K	Drug
180381	YKAGIHAIZDSGNO-JXVQBSMKSA-N	Drug
180382	YKAGIHAIZDSGNO-IHEJMDPWSA-N	Drug
180383	YKAGIHAIZDSGNO-GLEFFNHASA-N	Drug
180384	YJWNHRLZCSAASF-UHFFFAOYSA-N	Drug
180385	YJWOQRZCUZROJC-SRQCHHPUSA-N	Drug
180386	YJWRSMDKBNPFHP-AVJVPKKHSA-N	Drug
180387	YJWWCLZDOZGSQE-UHFFFAOYSA-N	Drug
180388	YJXDGWUNRYLINJ-POZBICLPSA-N	Drug
180389	YJXIKBMODFDOQS-CZNDPXEESA-N	Drug
180390	YJWITZRGNOGXEY-NXXYMLBISA-N	Drug
180391	YJXIKBMODFDOQS-SAIUNTKASA-N	Drug
180392	YJWITZRGNOGXEY-CWZQPTQNSA-N	Drug
180393	YJWGOAFXHNYHNJ-PUVHEFRBSA-N	Drug
180394	YJVOWRAWFXRESP-ZCFIWIBFSA-M	Drug
180395	YJVOWRAWFXRESP-ZCFIWIBFSA-N	Drug
180396	YJVPHQFVPIMSIN-UHFFFAOYSA-N	Drug
180397	YJVPINIUOLHXAF-XQCNPUDTSA-L	Drug
180398	YJVUFQRCQLGIDZ-WAHJUKHLSA-N	Drug
180399	YJYLJPSYBMNHTG-UHFFFAOYSA-N	Drug
180400	YJYUDTAJVLORNV-UHFFFAOYSA-N	Drug
180401	YJYUDTAJVLORNV-UHFFFAOYSA-O	Drug
180402	YJZPHITXTBWGEN-KMYSFCLLSA-N	Drug
180403	YFIUIDDMASQDMF-NRFANRHFSA-N	Drug
180404	YFIVBYGSVFHTOP-XIHRTOKZSA-N	Drug
180405	YFKBXYGUSOXJGS-UHFFFAOYSA-N	Drug
180406	YFKIIPGXPUGSGV-UHFFFAOYSA-N	Drug
180407	YFKTUCLAEHYWLL-MSLMYCKWSA-N	Drug
180408	YFKVHMFAMUUTDI-HHNLZXQZSA-N	Drug
180409	YFKVTEVQXHWJGL-KZLZXRLPSA-N	Drug
180410	YFKWIIRWHGKSQQ-WFBYXXMGSA-N	Drug
180411	YFKYOBAFGWNPSA-WENWRFNUSA-N	Drug
180412	YFLAOARQOANJAY-QNEFKXMOSA-N	Drug
180413	YFLAVJCREXGADP-UHFFFAOYSA-N	Drug
180414	YFLBETLXDPBWTD-UHFFFAOYSA-N	Drug
180415	YFLGDBKFXXZCAR-UHFFFAOYSA-N	Drug
180416	YFLQCMTWKKHGNE-CNZKWPKMSA-N	Drug
180417	YFLRYAVDPKONNX-UHFFFAOYSA-N	Drug
180418	YFLSTROSSKYYNK-CABCVRRESA-N	Drug
180419	YFMAIXBXQGUOBW-UHFFFAOYSA-N	Drug
180420	YFMDICSBNKOPAE-UHFFFAOYSA-N	Drug
180421	YFMKCBSNBMZWEO-ZVBBVAIHSA-N	Drug
180422	YFKBWWAKVYPIJD-XJZNFWJASA-N	Drug
180423	YFIUIDDMASQDMF-OAQYLSRUSA-N	Drug
180424	YFKBWWAKVYPIJD-JLUIZEHKSA-N	Drug
